'Matr','CF','1','2','3','tot','CDS','Tipo_CDS','Coorte','Anni_Carriera','ANNO_DIPLOMA','VOTO_DIPLOMA','CODICE_MECCANOGRAFICO','TIPO_MATURITA','ANNO_ACCADEMICO_LAUREA','VOTO_LAUREA','Erasmus','TESI_ESTERO','STATO_STUDENTE','MOTIVO_STATO_STUDENTE','FC','CLASSE'
2713,2079,57,48,75,180,612,3,2015,3,2015,87,295,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
2714,1796,36,33,39,108,612,3,2015,3,2015,98,39,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2715,1608,42,18,60,120,612,3,2015,3,2015,100,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2716,4495,57,60,63,180,612,3,2015,3,2015,100,202,'Scientifica',2017,107,0,0,'Cessato','Laureato',0,11
2717,3368,51,39,24,114,612,3,2015,3,2015,100,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2718,2443,6,-1,-1,6,612,3,2015,2,2015,77,144,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
2719,1629,42,24,40,106,612,3,2015,3,2015,100,286,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2720,518,48,9,-1,57,612,3,2015,3,2015,81,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2721,2230,57,60,63,180,612,3,2015,3,2015,96,60,'Scientifica',2017,110,0,0,'Cessato','Laureato',0,11
2722,1281,51,48,57,156,612,3,2015,3,2015,100,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2723,4889,36,18,6,60,612,3,2015,3,2015,81,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2724,31,30,18,78,126,612,3,2015,3,2015,89,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2726,4863,6,-1,-1,6,612,3,2015,2,2014,60,232,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2728,2506,15,-1,-1,15,612,3,2015,3,2010,60,173,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2729,2559,6,-1,-1,6,612,3,2015,1,2015,96,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2730,4315,57,45,39,141,612,3,2015,3,2015,85,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2731,766,51,21,57,129,612,3,2015,3,2015,80,117,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2732,4296,51,39,48,138,612,3,2015,3,2015,97,167,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2733,1867,36,12,6,54,612,3,2015,3,2014,60,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2734,810,42,45,54,141,612,3,2015,3,2015,89,91,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
2735,2487,51,60,69,180,612,3,2015,3,2015,100,167,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
2736,1531,57,33,60,150,612,3,2015,3,2015,95,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2737,3974,6,-1,-1,6,612,3,2015,2,2015,85,7,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
2738,1936,57,60,63,180,612,3,2015,3,2015,96,295,'Scientifica',2017,105,0,0,'Cessato','Laureato',0,11
2739,464,57,39,51,147,612,3,2015,3,2014,80,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2740,3623,42,18,30,90,612,3,2015,3,2015,81,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2741,3755,57,60,63,180,612,3,2015,3,2015,80,267,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
2742,1133,30,-1,-1,30,612,3,2015,1,2015,92,243,'Scientifica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,11
2743,3962,51,48,81,180,612,3,2015,3,2015,100,157,'Tecnico',2017,109,0,0,'Cessato','Laureato',0,13
2745,2365,36,6,-1,42,612,3,2015,3,2015,65,220,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2746,4481,36,12,6,54,612,3,2015,3,2015,84,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2747,4256,36,15,6,57,612,3,2015,3,2015,70,29,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
2748,2478,12,-1,-1,12,612,3,2015,1,2014,82,61,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
2749,2578,48,30,102,180,612,3,2015,3,2015,100,243,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
2750,592,57,12,12,81,612,3,2015,3,2015,92,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2751,3895,18,6,15,39,612,3,2014,3,2014,95,165,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
2755,1271,39,57,24,120,612,3,2014,3,2007,66,207,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
2756,1244,48,39,54,141,612,3,2015,3,2015,85,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2758,4351,42,-1,-1,42,612,3,2015,1,2015,100,60,'Scientifica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,11
2762,1435,6,-1,-1,6,612,3,2016,3,2015,67,228,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2763,2094,57,63,39,159,612,3,2016,3,2016,93,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2764,997,57,63,39,159,612,3,2016,3,2016,100,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2765,269,51,36,12,99,612,3,2016,3,2015,87,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2767,616,51,57,39,147,612,3,2016,3,2015,100,93,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
2768,2220,51,36,18,105,612,3,2016,3,2016,69,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2769,1539,30,6,-1,36,612,3,2016,3,2016,83,145,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2770,4338,30,-1,-1,30,612,3,2016,3,2014,85,183,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
2772,4838,57,63,39,159,612,3,2016,3,2016,100,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2773,978,57,39,15,111,612,3,2016,3,2016,96,160,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
2774,1299,51,36,27,114,612,3,2016,3,2016,86,119,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
2775,946,57,36,24,117,612,3,2016,3,2016,94,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2776,4773,57,48,15,120,612,3,2016,3,2016,100,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2777,740,51,15,24,90,612,3,2016,3,2016,100,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2778,4513,24,-1,-1,24,612,3,2016,1,2015,68,66,'Agrario',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,2
2779,203,51,33,21,105,612,3,2016,3,2016,99,119,'Classica',0,0,1,0,'Attivo','Immatricolazione',0,5
2780,4323,51,63,39,153,612,3,2016,3,2016,84,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2781,3806,51,51,33,135,612,3,2016,3,2016,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2782,4689,48,60,27,135,612,3,2016,3,2016,78,7,'Scientifica',0,0,1,0,'Attivo','Immatricolazione',0,11
2783,1240,42,-1,-1,42,612,3,2016,3,2015,97,295,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
2784,932,51,36,-1,87,612,3,2016,3,2015,98,168,'Linguistico',0,0,0,0,'Attivo','Immatricolazione',1,8
2785,1436,57,63,33,153,612,3,2016,3,2016,100,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2786,2542,36,6,11,53,612,3,2016,3,2016,64,60,'Scientifica',0,0,1,0,'Attivo','Immatricolazione',0,11
2787,579,51,9,21,81,612,3,2016,3,2016,77,91,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
2788,2009,21,24,-1,45,612,3,2016,3,2016,66,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2789,4721,57,51,39,147,612,3,2016,3,2016,98,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2790,2788,51,15,27,93,612,3,2016,3,2016,100,249,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
2791,4268,42,60,12,114,612,3,2016,3,2016,97,243,'Scientifica',0,0,1,0,'Attivo','Immatricolazione',0,11
2792,2990,51,63,39,153,612,3,2016,3,2016,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2793,772,48,63,33,144,612,3,2016,3,2016,70,267,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2795,3004,57,45,18,120,612,3,2016,3,2016,100,249,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
2796,105,51,27,15,93,612,3,2016,3,2016,90,242,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2797,3237,51,63,21,135,612,3,2016,3,2016,75,213,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2798,1399,51,36,15,102,612,3,2016,3,2016,97,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2799,845,57,63,27,147,612,3,2016,3,2015,88,219,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
2800,2296,51,45,39,135,612,3,2016,3,2014,81,89,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2801,4594,42,69,33,144,612,3,2016,3,2015,68,2,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
2802,1175,51,69,39,159,612,3,2016,3,2016,100,60,'Scientifica',0,0,1,0,'Attivo','Immatricolazione',0,11
2803,4627,45,30,9,84,612,3,2016,3,2016,62,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2804,4807,42,45,21,108,612,3,2016,3,2016,71,1,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2805,2046,51,36,45,132,612,3,2016,3,2015,96,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2806,1542,42,42,45,129,612,3,2016,3,2016,95,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2807,192,12,6,-1,18,612,3,2016,3,2016,81,229,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2810,4965,39,18,9,66,612,3,2016,3,2016,94,55,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
2811,2177,42,42,24,108,612,3,2016,3,2016,96,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2812,662,57,45,33,135,612,3,2016,3,2016,92,68,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2813,4037,42,24,6,72,612,3,2016,3,2016,94,202,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2814,4340,57,63,27,147,612,3,2016,3,2016,100,44,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
2816,1858,12,6,-1,18,612,3,2016,3,2016,60,159,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2817,1108,30,9,-1,39,612,3,2016,3,2010,74,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2818,4543,12,-1,-1,12,612,3,2016,2,2014,63,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2819,2297,51,63,45,159,612,3,2016,3,2016,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
2820,1023,15,6,-1,21,612,3,2016,3,2016,67,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2821,1056,21,-1,-1,21,612,3,2016,2,2016,73,52,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
2823,2663,36,12,-1,48,612,3,2016,3,2016,68,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2825,477,51,6,-1,57,612,3,2016,2,2016,94,44,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2826,965,15,-1,-1,15,612,3,2016,2,2016,95,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2827,3396,51,45,24,120,612,3,2016,3,2016,100,44,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
2828,3807,21,-1,-1,21,612,3,2016,1,2016,65,52,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
2829,3215,36,-1,-1,36,612,3,2016,1,2016,88,254,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
2831,2352,9,-1,-1,9,612,3,2016,3,2016,88,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2834,1001,60,42,-1,102,612,3,2017,2,2017,96,201,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2835,722,48,-1,-1,48,612,3,2017,2,2016,78,286,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2836,3365,60,42,-1,102,612,3,2017,2,2017,100,145,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2837,3721,18,-1,-1,18,612,3,2017,2,2017,86,267,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2838,3891,60,42,-1,102,612,3,2017,2,2017,100,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2839,548,60,30,-1,90,612,3,2017,2,2017,88,131,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2840,2517,60,42,-1,102,612,3,2017,2,2017,90,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2841,4059,60,51,-1,111,612,3,2017,2,2017,99,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2842,4728,60,24,-1,84,612,3,2017,2,2017,100,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2843,232,54,48,-1,102,612,3,2017,2,2017,90,304,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2844,2332,60,42,-1,102,612,3,2017,2,2017,87,120,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2845,4900,15,-1,-1,15,612,3,2017,2,2017,78,202,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2846,3818,60,-1,-1,60,612,3,2017,2,2017,78,117,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2847,2672,39,-1,-1,39,612,3,2017,2,2017,75,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2848,3872,60,33,-1,93,612,3,2017,2,2017,100,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2849,3663,60,15,-1,75,612,3,2017,2,2017,78,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2850,753,60,36,-1,96,612,3,2017,2,2017,100,172,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2851,4675,9,-1,-1,9,612,3,2017,1,2017,100,157,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
2852,600,60,39,-1,99,612,3,2017,2,2017,94,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2853,773,60,42,-1,102,612,3,2017,2,2016,95,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2854,1609,60,36,-1,96,612,3,2017,2,2017,90,105,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2855,1566,60,42,-1,102,612,3,2017,2,2016,98,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2856,446,60,21,-1,81,612,3,2017,2,2016,95,249,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2859,3700,60,33,-1,93,612,3,2017,2,2017,100,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2860,2444,60,39,-1,99,612,3,2017,2,2017,100,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2861,2222,60,42,-1,102,612,3,2017,2,2017,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2862,3761,60,36,-1,96,612,3,2017,2,2017,74,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2864,457,24,-1,-1,24,612,3,2017,1,2016,80,178,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
2865,4687,60,54,-1,114,612,3,2017,2,2017,100,87,'Ragioneria',0,0,0,0,'Attivo','Immatricolazione',1,10
2866,2313,60,36,-1,96,612,3,2017,2,2017,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2867,1272,60,33,-1,93,612,3,2017,2,2017,90,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2868,4297,60,36,-1,96,612,3,2017,2,2017,100,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2869,246,60,6,-1,66,612,3,2017,2,2017,85,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
2870,2724,54,33,-1,87,612,3,2017,2,2017,78,213,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2871,3078,54,9,-1,63,612,3,2017,2,2015,82,299,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2873,3642,27,6,-1,33,612,3,2017,2,2017,90,145,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2874,4343,39,54,-1,93,612,3,2017,2,2016,95,195,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
2876,3949,60,21,-1,81,612,3,2017,2,2017,91,275,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
2878,649,60,33,-1,93,612,3,2017,2,2017,100,193,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2879,4160,27,-1,-1,27,612,3,2017,2,2013,84,270,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2880,4197,60,45,-1,105,612,3,2017,2,2017,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2881,3546,3,-1,-1,3,612,3,2017,1,2017,85,149,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
2882,168,3,-1,-1,3,612,3,2017,2,2017,80,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
2883,860,45,3,-1,48,612,3,2017,2,2017,80,288,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2884,4634,45,-1,-1,45,612,3,2017,2,2017,74,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2885,271,6,-1,-1,6,612,3,2017,2,2017,86,209,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2886,4079,60,12,-1,72,612,3,2017,2,2017,100,101,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2887,113,30,-1,-1,30,612,3,2017,2,2017,96,189,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2888,4646,45,-1,-1,45,612,3,2017,2,2016,80,40,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2889,3989,60,54,-1,114,612,3,2017,2,2017,100,94,'Linguistico',0,0,0,0,'Attivo','Immatricolazione',1,8
2890,2919,3,-1,-1,3,612,3,2017,1,2017,100,207,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
2891,2240,60,42,-1,102,612,3,2017,2,2017,100,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2892,4522,60,24,-1,84,612,3,2017,2,2017,100,262,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
2894,2508,51,18,-1,69,612,3,2017,2,2017,100,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2895,725,45,-1,-1,45,612,3,2017,2,2017,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2896,2615,60,27,-1,87,612,3,2017,2,2017,82,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2897,3620,3,-1,-1,3,612,3,2017,1,2015,68,114,'ALTRE',0,0,0,0,'Cessato','Rinuncia',1,1
2898,4482,9,-1,-1,9,612,3,2017,2,2017,72,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2899,4709,60,33,-1,93,612,3,2017,2,2017,97,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2900,1743,51,3,-1,54,612,3,2017,2,2016,93,215,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2901,4885,18,-1,-1,18,612,3,2017,2,2015,73,128,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
2902,4745,60,54,-1,114,612,3,2017,2,2017,100,91,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
2903,1049,60,36,-1,96,612,3,2017,2,2017,100,147,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2904,4845,36,-1,-1,36,612,3,2017,2,2017,77,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2906,1803,51,21,-1,72,612,3,2017,2,2017,90,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2907,4639,18,-1,-1,18,612,3,2017,2,2016,90,62,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2910,1586,36,-1,-1,36,612,3,2015,3,2003,83,119,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
2911,72,12,-1,-1,12,612,3,2015,3,2007,80,117,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
2912,2305,33,-1,-1,33,612,3,2018,1,2018,86,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2913,2526,27,-1,-1,27,612,3,2018,1,2018,100,249,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2914,1734,42,-1,-1,42,612,3,2018,1,2018,88,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2915,3034,24,-1,-1,24,612,3,2018,1,2018,100,26,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2916,3657,30,-1,-1,30,612,3,2018,1,2018,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2917,2965,42,-1,-1,42,612,3,2018,1,2018,100,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2918,4602,24,-1,-1,24,612,3,2018,1,2018,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2919,3457,18,-1,-1,18,612,3,2018,1,2018,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2920,3073,33,-1,-1,33,612,3,2018,1,2018,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2921,756,39,-1,-1,39,612,3,2018,1,2018,95,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2922,2902,30,-1,-1,30,612,3,2018,1,2018,98,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2923,23,27,-1,-1,27,612,3,2018,1,2018,68,182,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2924,3963,42,-1,-1,42,612,3,2018,1,2018,89,257,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
2925,1082,45,-1,-1,45,612,3,2018,1,2017,87,181,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2926,1606,24,-1,-1,24,612,3,2018,1,2018,98,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2927,1857,39,-1,-1,39,612,3,2018,1,2018,90,206,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
2928,4503,36,-1,-1,36,612,3,2018,1,2018,93,120,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2929,3024,27,-1,-1,27,612,3,2018,1,2018,77,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2930,567,48,-1,-1,48,612,3,2018,1,2018,100,117,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2931,2613,39,-1,-1,39,612,3,2018,1,2018,90,117,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2932,3831,24,-1,-1,24,612,3,2018,1,2018,98,190,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2933,1153,48,-1,-1,48,612,3,2018,1,2018,90,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2934,3656,27,-1,-1,27,612,3,2018,1,2018,77,182,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2935,2410,18,-1,-1,18,612,3,2018,1,2018,73,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2937,1846,27,-1,-1,27,612,3,2018,1,2018,76,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2938,3202,36,-1,-1,36,612,3,2018,1,2018,97,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2939,29,27,-1,-1,27,612,3,2018,1,2018,100,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2940,264,24,-1,-1,24,612,3,2018,1,2018,100,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2941,4414,36,-1,-1,36,612,3,2018,1,2018,81,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2942,1900,15,-1,-1,15,612,3,2018,1,2018,100,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2943,2334,33,-1,-1,33,612,3,2018,1,2018,90,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2944,625,33,-1,-1,33,612,3,2018,1,2018,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2945,531,33,-1,-1,33,612,3,2018,1,2018,80,288,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2946,4223,33,-1,-1,33,612,3,2018,1,2018,72,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2947,41,42,-1,-1,42,612,3,2018,1,2018,72,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2948,3785,48,-1,-1,48,612,3,2018,1,2018,100,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2949,1824,33,-1,-1,33,612,3,2018,1,2018,100,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2950,3975,27,-1,-1,27,612,3,2018,1,2018,88,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2951,3575,27,-1,-1,27,612,3,2018,1,2018,91,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2952,1034,30,-1,-1,30,612,3,2018,1,2018,100,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2953,990,24,-1,-1,24,612,3,2018,1,2018,95,108,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2954,1210,30,-1,-1,30,612,3,2018,1,2017,78,259,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
2955,1569,21,-1,-1,21,612,3,2018,1,2018,76,3,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2956,2938,39,-1,-1,39,612,3,2018,1,2018,92,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2957,4423,21,-1,-1,21,612,3,2018,1,2018,90,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2959,4958,45,-1,-1,45,612,3,2018,1,2018,100,185,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2960,1351,39,-1,-1,39,612,3,2018,1,2018,96,299,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
2961,1451,18,-1,-1,18,612,3,2018,1,2018,89,260,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
